Key,EstGrp,Size,SchRtg,Unit,FldMhu
"STRESS-34:4.50"" WT",STRESS,34,"4.50"" WT",EA,52
"STRESS-34:4.75"" WT",STRESS,34,"4.75"" WT",EA,54.6
"STRESS-34:5.00"" WT",STRESS,34,"5.00"" WT",EA,57.3
"STRESS-34:5.25"" WT",STRESS,34,"5.25"" WT",EA,59.9
"STRESS-34:5.50"" WT",STRESS,34,"5.50"" WT",EA,62.4
"STRESS-34:5.75"" WT",STRESS,34,"5.75"" WT",EA,65.1
"STRESS-34:6.00"" WT",STRESS,34,"6.00"" WT",EA,67.7
STRESS-34:STD,STRESS,34,STD,EA,12.5
"STRESS-36:.375"" WT",STRESS,36,".375"" WT",EA,13.6
"STRESS-36:.500"" WT",STRESS,36,".500"" WT",EA,14.7
"STRESS-36:.625"" WT",STRESS,36,".625"" WT",EA,15.85
"STRESS-36:.750"" WT",STRESS,36,".750"" WT",EA,17
"STRESS-36:1.00"" WT",STRESS,36,"1.00"" WT",EA,18.1
"STRESS-36:1.25"" WT",STRESS,36,"1.25"" WT",EA,19.3
"STRESS-36:1.50"" WT",STRESS,36,"1.50"" WT",EA,21.5
"STRESS-36:1.75"" WT",STRESS,36,"1.75"" WT",EA,24.5
"STRESS-36:2.00"" WT",STRESS,36,"2.00"" WT",EA,27
"STRESS-36:2.25"" WT",STRESS,36,"2.25"" WT",EA,30.6
"STRESS-36:2.50"" WT",STRESS,36,"2.50"" WT",EA,33.2
"STRESS-36:2.75""  WT",STRESS,36,"2.75""  WT",EA,35.9
"STRESS-36:3.00"" WT",STRESS,36,"3.00"" WT",EA,37.3
"STRESS-36:3.25"" WT",STRESS,36,"3.25"" WT",EA,40.4
"STRESS-36:3.50"" WT",STRESS,36,"3.50"" WT",EA,43.8
"STRESS-36:3.75"" WT",STRESS,36,"3.75"" WT",EA,46.5
"STRESS-36:4.00"" WT",STRESS,36,"4.00"" WT",EA,49.1
"STRESS-36:4.25"" WT",STRESS,36,"4.25"" WT",EA,51.8
"STRESS-36:4.50"" WT",STRESS,36,"4.50"" WT",EA,54.4
"STRESS-36:4.75"" WT",STRESS,36,"4.75"" WT",EA,56.9
"STRESS-36:5.00"" WT",STRESS,36,"5.00"" WT",EA,59.6
"STRESS-36:5.25"" WT",STRESS,36,"5.25"" WT",EA,62.2
"STRESS-36:5.50"" WT",STRESS,36,"5.50"" WT",EA,64.9
"STRESS-36:5.75"" WT",STRESS,36,"5.75"" WT",EA,67.5
"STRESS-36:6.00"" WT",STRESS,36,"6.00"" WT",EA,70.2
STRESS-36:STD,STRESS,36,STD,EA,13
STRESS-36:XS,STRESS,36,XS,EA,14.7
"STRESS-38:.375"" WT",STRESS,38,".375"" WT",EA,14.7
"STRESS-38:.500"" WT",STRESS,38,".500"" WT",EA,16.1
"STRESS-38:.750"" WT",STRESS,38,".750"" WT",EA,18.7
"STRESS-38:1.00"" WT",STRESS,38,"1.00"" WT",EA,20
"STRESS-38:1.25"" WT",STRESS,38,"1.25"" WT",EA,21.6
"STRESS-38:1.50"" WT",STRESS,38,"1.50"" WT",EA,23.9
"STRESS-38:1.75"" WT",STRESS,38,"1.75"" WT",EA,27
"STRESS-38:2.00"" WT",STRESS,38,"2.00"" WT",EA,29.3
"STRESS-38:2.25"" WT",STRESS,38,"2.25"" WT",EA,33.5
"STRESS-4:.750"" WT",STRESS,4,".750"" WT",EA,5.4
"STRESS-4:1.00"" WT",STRESS,4,"1.00"" WT",EA,5.9
"STRESS-4:1.25"" WT",STRESS,4,"1.25"" WT",EA,6.4
"STRESS-4:1.50"" WT",STRESS,4,"1.50"" WT",EA,6.8
STRESS-4:S10,STRESS,4,S10,EA,3
STRESS-4:S100,STRESS,4,S100,EA,4
STRESS-4:S120,STRESS,4,S120,EA,4
STRESS-4:S160,STRESS,4,S160,EA,4
STRESS-4:S40,STRESS,4,S40,EA,3
STRESS-4:S80,STRESS,4,S80,EA,3.5
STRESS-4:STD,STRESS,4,STD,EA,3
STRESS-4:XS,STRESS,4,XS,EA,3.5
"STRESS-40:.375"" WT",STRESS,40,".375"" WT",EA,16.1
"STRESS-40:.500"" WT",STRESS,40,".500"" WT",EA,17.6
"STRESS-40:.750"" WT",STRESS,40,".750"" WT",EA,20.6
"STRESS-40:1.00"" WT",STRESS,40,"1.00"" WT",EA,22.3
"STRESS-40:1.25"" WT",STRESS,40,"1.25"" WT",EA,24.3
"STRESS-40:1.50"" WT",STRESS,40,"1.50"" WT",EA,26.6
"STRESS-40:1.75"" WT",STRESS,40,"1.75"" WT",EA,29.7
"STRESS-40:2.00"" WT",STRESS,40,"2.00"" WT",EA,32
"STRESS-40:2.25"" WT",STRESS,40,"2.25"" WT",EA,36.5
"STRESS-42:.375"" WT",STRESS,42,".375"" WT",EA,17.8
"STRESS-42:.500"" WT",STRESS,42,".500"" WT",EA,19.4
"STRESS-42:.625"" WT",STRESS,42,".625"" WT",EA,21.05
"STRESS-42:.750"" WT",STRESS,42,".750"" WT",EA,22.7
"STRESS-42:1.00"" WT",STRESS,42,"1.00"" WT",EA,24.6
"STRESS-42:1.25"" WT",STRESS,42,"1.25"" WT",EA,27.3
"STRESS-42:1.50"" WT",STRESS,42,"1.50"" WT",EA,29.6
"STRESS-42:1.75"" WT",STRESS,42,"1.75"" WT",EA,32.5
"STRESS-42:2.00"" WT",STRESS,42,"2.00"" WT",EA,35
"STRESS-42:2.25"" WT",STRESS,42,"2.25"" WT",EA,39.7
"STRESS-44:.375"" WT",STRESS,44,".375"" WT",EA,19.9
"STRESS-44:.500"" WT",STRESS,44,".500"" WT",EA,21.5
"STRESS-44:.750"" WT",STRESS,44,".750"" WT",EA,24.7
"STRESS-44:1.00"" WT",STRESS,44,"1.00"" WT",EA,27
"STRESS-44:1.25"" WT",STRESS,44,"1.25"" WT",EA,29.7
"STRESS-44:1.50"" WT",STRESS,44,"1.50"" WT",EA,32.5
"STRESS-44:1.75"" WT",STRESS,44,"1.75"" WT",EA,35.8
"STRESS-44:2.00"" WT",STRESS,44,"2.00"" WT",EA,39.2
"STRESS-44:2.25"" WT",STRESS,44,"2.25"" WT",EA,42.8
"STRESS-46:.375"" WT",STRESS,46,".375"" WT",EA,21.9
"STRESS-46:.500"" WT",STRESS,46,".500"" WT",EA,23.6
"STRESS-46:.750"" WT",STRESS,46,".750"" WT",EA,26.9
"STRESS-46:1.00"" WT",STRESS,46,"1.00"" WT",EA,29.9
"STRESS-46:1.25"" WT",STRESS,46,"1.25"" WT",EA,32.7
"STRESS-46:1.50"" WT",STRESS,46,"1.50"" WT",EA,36
"STRESS-46:1.75"" WT",STRESS,46,"1.75"" WT",EA,39.3
"STRESS-46:2.00"" WT",STRESS,46,"2.00"" WT",EA,42.8
"STRESS-46:2.25"" WT",STRESS,46,"2.25"" WT",EA,46.5
"STRESS-48:.375"" WT",STRESS,48,".375"" WT",EA,24.4
"STRESS-48:.500"" WT",STRESS,48,".500"" WT",EA,26
"STRESS-48:.625"" WT",STRESS,48,".625"" WT",EA,27.6
"STRESS-48:.750"" WT",STRESS,48,".750"" WT",EA,29.2
"STRESS-48:1.00"" WT",STRESS,48,"1.00"" WT",EA,32.7
"STRESS-48:1.25"" WT",STRESS,48,"1.25"" WT",EA,35.8
"STRESS-48:1.50"" WT",STRESS,48,"1.50"" WT",EA,39.3
"STRESS-48:1.75"" WT",STRESS,48,"1.75"" WT",EA,42.9
"STRESS-48:2.00"" WT",STRESS,48,"2.00"" WT",EA,46.3
"STRESS-48:2.25"" WT",STRESS,48,"2.25"" WT",EA,49.8
STRESS-48:XS,STRESS,48,XS,EA,18
"STRESS-5:1.00"" WT",STRESS,5,"1.00"" WT",EA,6.3
"STRESS-5:1.25"" WT",STRESS,5,"1.25"" WT",EA,6.7
"STRESS-5:1.50"" WT",STRESS,5,"1.50"" WT",EA,7.2
"STRESS-5:1.75"" WT",STRESS,5,"1.75"" WT",EA,7.6
"STRESS-5:2.0"" WT",STRESS,5,"2.0"" WT",EA,8.2
STRESS-5:S100,STRESS,5,S100,EA,4
STRESS-5:S120,STRESS,5,S120,EA,4.3
STRESS-5:S160,STRESS,5,S160,EA,4.3
STRESS-5:S40,STRESS,5,S40,EA,3.5
STRESS-5:S80,STRESS,5,S80,EA,3.7
STRESS-5:STD,STRESS,5,STD,EA,3.5
STRESS-5:XS,STRESS,5,XS,EA,3.7
STRESS-52:XS,STRESS,52,XS,EA,22
"STRESS-54:.375"" WT",STRESS,54,".375"" WT",EA,28.5
"STRESS-54:.500"" WT",STRESS,54,".500"" WT",EA,29.2
"STRESS-54:.750"" WT",STRESS,54,".750"" WT",EA,32.9
"STRESS-54:1.00"" WT",STRESS,54,"1.00"" WT",EA,36.8
"STRESS-54:1.25"" WT",STRESS,54,"1.25"" WT",EA,40.3
"STRESS-54:1.50"" WT",STRESS,54,"1.50"" WT",EA,45.4
"STRESS-54:1.75"" WT",STRESS,54,"1.75"" WT",EA,49.6
"STRESS-54:2.00"" WT",STRESS,54,"2.00"" WT",EA,53.5
"STRESS-54:2.25"" WT",STRESS,54,"2.25"" WT",EA,57.5
"STRESS-6:1.00"" WT",STRESS,6,"1.00"" WT",EA,6.7
"STRESS-6:1.25"" WT",STRESS,6,"1.25"" WT",EA,7.2
"STRESS-6:1.50"" WT",STRESS,6,"1.50"" WT",EA,7.8
"STRESS-6:1.75"" WT",STRESS,6,"1.75"" WT",EA,8.2
"STRESS-6:2.0"" WT",STRESS,6,"2.0"" WT",EA,9
"STRESS-6:2.25"" WT",STRESS,6,"2.25"" WT",EA,9.7
STRESS-6:S100,STRESS,6,S100,EA,3.7
STRESS-6:S120,STRESS,6,S120,EA,4.3
STRESS-6:S160,STRESS,6,S160,EA,4.9
STRESS-6:S40,STRESS,6,S40,EA,3.7
STRESS-6:S60,STRESS,6,S60,EA,4.1
STRESS-6:S80,STRESS,6,S80,EA,4.1
STRESS-6:STD,STRESS,6,STD,EA,3.7
STRESS-6:XS,STRESS,6,XS,EA,4.1
STRESS-6:XXS,STRESS,6,XXS,EA,4.9
"STRESS-60:.375"" WT",STRESS,60,".375"" WT",EA,30.4
"STRESS-60:.500"" WT",STRESS,60,".500"" WT",EA,32.4
"STRESS-60:.750"" WT",STRESS,60,".750"" WT",EA,36.6
"STRESS-60:1.00"" WT",STRESS,60,"1.00"" WT",EA,41.9
"STRESS-60:1.25"" WT",STRESS,60,"1.25"" WT",EA,44.7
"STRESS-60:1.50"" WT",STRESS,60,"1.50"" WT",EA,49.2
"STRESS-60:1.75"" WT",STRESS,60,"1.75"" WT",EA,53.6
"STRESS-60:2.00"" WT",STRESS,60,"2.00"" WT",EA,58
"STRESS-60:2.25"" WT",STRESS,60,"2.25"" WT",EA,63.6
STRESS-66:STD,STRESS,66,STD,EA,33.4
"STRESS-72:.750"" WT",STRESS,72,".750"" WT",EA,33.4
"STRESS-8:1.00"" WT",STRESS,8,"1.00"" WT",EA,7.4
"STRESS-8:1.125"" WT",STRESS,8,"1.125"" WT",EA,5.9
"STRESS-8:1.25"" WT",STRESS,8,"1.25"" WT",EA,7.8
"STRESS-8:1.50"" WT",STRESS,8,"1.50"" WT",EA,8.4
"STRESS-8:1.75"" WT",STRESS,8,"1.75"" WT",EA,8.9
"STRESS-8:2.0"" WT",STRESS,8,"2.0"" WT",EA,9.5
"STRESS-8:2.25"" WT",STRESS,8,"2.25"" WT",EA,10.1
"STRESS-8:2.50"" WT",STRESS,8,"2.50"" WT",EA,10.8
STRESS-8:S100,STRESS,8,S100,EA,5.1
STRESS-8:S120,STRESS,8,S120,EA,5.3
STRESS-8:S160,STRESS,8,S160,EA,5.9
STRESS-8:S20,STRESS,8,S20,EA,4.2
STRESS-8:S30,STRESS,8,S30,EA,4.2
STRESS-8:S40,STRESS,8,S40,EA,4.2
STRESS-8:S60,STRESS,8,S60,EA,4.4
STRESS-8:S80,STRESS,8,S80,EA,4.7
STRESS-8:STD,STRESS,8,STD,EA,4.2
STRESS-8:XS,STRESS,8,XS,EA,4.7
STRESS-8:XXS,STRESS,8,XXS,EA,5.9
STRESS-84:STD,STRESS,84,STD,EA,42.6
STRUT-0.75,STRUT,0.75,,EA,4
SW-0.125:10,SW,0.125,10,EA,0.35
SW-0.125:160,SW,0.125,160,EA,0.55
SW-0.125:3000,SW,0.125,3000,EA,0.45
SW-0.125:40,SW,0.125,40,EA,0.4
SW-0.125:6000,SW,0.125,6000,EA,0.55
SW-0.125:80,SW,0.125,80,EA,0.45
SW-0.125:9000,SW,0.125,9000,EA,0.65
SW-0.125:STD,SW,0.125,STD,EA,0.4
SW-0.125:XS,SW,0.125,XS,EA,0.45
SW-0.125:XXS,SW,0.125,XXS,EA,0.6
SW-0.25:10,SW,0.25,10,EA,0.4
SW-0.25:160,SW,0.25,160,EA,0.6
SW-0.25:3000,SW,0.25,3000,EA,0.5
SW-0.25:40,SW,0.25,40,EA,0.45
SW-0.25:6000,SW,0.25,6000,EA,0.6
SW-0.25:80,SW,0.25,80,EA,0.5
SW-0.25:9000,SW,0.25,9000,EA,0.7
SW-0.25:STD,SW,0.25,STD,EA,0.45
SW-0.25:XS,SW,0.25,XS,EA,0.5
SW-0.25:XXS,SW,0.25,XXS,EA,0.65
SW-0.375:10,SW,0.375,10,EA,0.45
SW-0.375:160,SW,0.375,160,EA,0.65
SW-0.375:3000,SW,0.375,3000,EA,0.55
SW-0.375:40,SW,0.375,40,EA,0.5
SW-0.375:6000,SW,0.375,6000,EA,0.65
SW-0.375:80,SW,0.375,80,EA,0.55
SW-0.375:9000,SW,0.375,9000,EA,0.75
SW-0.375:STD,SW,0.375,STD,EA,0.5
SW-0.375:XS,SW,0.375,XS,EA,0.55
SW-0.375:XXS,SW,0.375,XXS,EA,0.7
SW-0.5:10,SW,0.5,10,EA,0.5
SW-0.5:160,SW,0.5,160,EA,0.7
SW-0.5:3000,SW,0.5,3000,EA,0.6
SW-0.5:40,SW,0.5,40,EA,0.55
SW-0.5:6000,SW,0.5,6000,EA,0.7
SW-0.5:80,SW,0.5,80,EA,0.6
SW-0.5:9000,SW,0.5,9000,EA,0.8
SW-0.5:STD,SW,0.5,STD,EA,0.55
SW-0.5:XS,SW,0.5,XS,EA,0.6
SW-0.5:XXS,SW,0.5,XXS,EA,0.75
SW-0.75:10,SW,0.75,10,EA,0.55
SW-0.75:160,SW,0.75,160,EA,0.75
SW-0.75:3000,SW,0.75,3000,EA,0.65
SW-0.75:40,SW,0.75,40,EA,0.6
SW-0.75:6000,SW,0.75,6000,EA,0.75
SW-0.75:80,SW,0.75,80,EA,0.65
SW-0.75:9000,SW,0.75,9000,EA,0.85
SW-0.75:STD,SW,0.75,STD,EA,0.6
SW-0.75:XS,SW,0.75,XS,EA,0.65
SW-0.75:XXS,SW,0.75,XXS,EA,0.8
SW-1.25:10,SW,1.25,10,EA,0.65
SW-1.25:160,SW,1.25,160,EA,0.85
SW-1.25:3000,SW,1.25,3000,EA,0.75
SW-1.25:40,SW,1.25,40,EA,0.7
SW-1.25:6000,SW,1.25,6000,EA,0.85
SW-1.25:80,SW,1.25,80,EA,0.75
SW-1.25:9000,SW,1.25,9000,EA,0.95
SW-1.25:STD,SW,1.25,STD,EA,0.7
SW-1.25:XS,SW,1.25,XS,EA,0.75
SW-1.25:XXS,SW,1.25,XXS,EA,0.9
SW-1.5:10,SW,1.5,10,EA,0.7
SW-1.5:160,SW,1.5,160,EA,0.9
SW-1.5:3000,SW,1.5,3000,EA,0.8
SW-1.5:40,SW,1.5,40,EA,0.75
SW-1.5:6000,SW,1.5,6000,EA,0.9
SW-1.5:80,SW,1.5,80,EA,0.8
SW-1.5:9000,SW,1.5,9000,EA,1
SW-1.5:STD,SW,1.5,STD,EA,0.75
SW-1.5:XS,SW,1.5,XS,EA,0.8
SW-1.5:XXS,SW,1.5,XXS,EA,0.95
SW-1:10,SW,1,10,EA,0.6
SW-1:160,SW,1,160,EA,0.8
SW-1:3000,SW,1,3000,EA,0.7
SW-1:40,SW,1,40,EA,0.65
SW-1:6000,SW,1,6000,EA,0.8
SW-1:80,SW,1,80,EA,0.7
SW-1:9000,SW,1,9000,EA,0.9
SW-1:STD,SW,1,STD,EA,0.65
SW-1:XS,SW,1,XS,EA,0.7
SW-1:XXS,SW,1,XXS,EA,0.85
SW-2.5:10,SW,2.5,10,EA,0.8
SW-2.5:160,SW,2.5,160,EA,1
SW-2.5:3000,SW,2.5,3000,EA,0.9
SW-2.5:40,SW,2.5,40,EA,0.85
SW-2.5:6000,SW,2.5,6000,EA,1
SW-2.5:80,SW,2.5,80,EA,0.9
SW-2.5:9000,SW,2.5,9000,EA,1.1
SW-2.5:STD,SW,2.5,STD,EA,0.85
SW-2.5:XS,SW,2.5,XS,EA,0.9
SW-2.5:XXS,SW,2.5,XXS,EA,1.05
SW-2:10,SW,2,10,EA,0.75
SW-2:160,SW,2,160,EA,0.95
SW-2:3000,SW,2,3000,EA,0.85
SW-2:40,SW,2,40,EA,0.8
SW-2:6000,SW,2,6000,EA,0.95
SW-2:80,SW,2,80,EA,0.85
SW-2:9000,SW,2,9000,EA,1.05
SW-2:STD,SW,2,STD,EA,0.8
SW-2:XS,SW,2,XS,EA,0.85
SW-2:XXS,SW,2,XXS,EA,1
SW-3:10,SW,3,10,EA,1
SW-3:160,SW,3,160,EA,1.2
SW-3:3000,SW,3,3000,EA,1.1
SW-3:40,SW,3,40,EA,1.05
SW-3:6000,SW,3,6000,EA,1.2
SW-3:80,SW,3,80,EA,1.1
SW-3:9000,SW,3,9000,EA,1.3
SW-3:STD,SW,3,STD,EA,1.05
SW-3:XS,SW,3,XS,EA,1.1
SW-3:XXS,SW,3,XXS,EA,1.25
SWAY-0.75,SWAY,0.75,,EA,4
SWAY-1,SWAY,1,,EA,4
SWAY-1.5,SWAY,1.5,,EA,4
SWAY-10,SWAY,10,,EA,8
SWAY-12,SWAY,12,,EA,8
SWAY-14,SWAY,14,,EA,8
SWAY-16,SWAY,16,,EA,8
SWAY-18,SWAY,18,,EA,12
SWAY-2,SWAY,2,,EA,4
SWAY-20,SWAY,20,,EA,12
SWAY-24,SWAY,24,,EA,12
SWAY-3,SWAY,3,,EA,6
SWAY-30,SWAY,30,,EA,12
SWAY-4,SWAY,4,,EA,6
SWAY-6,SWAY,6,,EA,6
SWAY-8,SWAY,8,,EA,6
SWGC-1:XXS,SWGC,1,XXS,EA,0.42
TSPT-0.75,TSPT,0.75,,EA,4
TSPT-1,TSPT,1,,EA,4
TSPT-1.5,TSPT,1.5,,EA,4
TSPT-10,TSPT,10,,EA,6
TSPT-12,TSPT,12,,EA,6
TSPT-14,TSPT,14,,EA,6
TSPT-16,TSPT,16,,EA,6
TSPT-18,TSPT,18,,EA,8
TSPT-2,TSPT,2,,EA,4
TSPT-20,TSPT,20,,EA,8
TSPT-24,TSPT,24,,EA,8
TSPT-3,TSPT,3,,EA,4
TSPT-30,TSPT,30,,EA,8
TSPT-4,TSPT,4,,EA,4
TSPT-6,TSPT,6,,EA,4
TSPT-8,TSPT,8,,EA,6
TUBE-0.25,TUBE,0.25,,LFT,0.26
TUBE-0.375,TUBE,0.375,,LFT,0.27
TUBE-0.5,TUBE,0.5,,LFT,0.27
TUBE-0.75,TUBE,0.75,,LFT,0.28
"TUBE-0.75:.065"" WT",TUBE,0.75,".065"" WT",EA,0.28
TUBE-1,TUBE,1,,LFT,0.29
TUBE-1.5,TUBE,1.5,,LFT,0.3
TUBE-12,TUBE,12,,LFP,0.88
TUBE-16,TUBE,16,,LFP,1.27
TUBE-2,TUBE,2,,LFT,0.34
TUBE-3,TUBE,3,,LFT,0.39
TUBE-34,TUBE,34,,LFP,2.25
TUBE-4,TUBE,4,,LFT,0.41
TUBE-6,TUBE,6,,LFT,0.47
TUBE-8,TUBE,8,,LFP,0.57
VLV-0.125,VLV,0.125,,EA,0.266666667
VLV-0.125:1000,VLV,0.125,1000,EA,0.4
VLV-0.125:1440,VLV,0.125,1440,EA,0.4
VLV-0.125:1480,VLV,0.125,1480,EA,0.4
VLV-0.125:150,VLV,0.125,150,EA,0.2
VLV-0.125:1500,VLV,0.125,1500,EA,0.4
VLV-0.125:2000,VLV,0.125,2000,EA,0.4
VLV-0.125:2500,VLV,0.125,2500,EA,0.4
VLV-0.125:300,VLV,0.125,300,EA,0.2
VLV-0.125:600,VLV,0.125,600,EA,0.2
VLV-0.125:900,VLV,0.125,900,EA,0.2
VLV-0.25,VLV,0.25,,EA,0.257142857
VLV-0.25:1000,VLV,0.25,1000,EA,0.4
VLV-0.25:1440,VLV,0.25,1440,EA,0.4
VLV-0.25:1480,VLV,0.25,1480,EA,0.4
VLV-0.25:150,VLV,0.25,150,EA,0.2
VLV-0.25:1500,VLV,0.25,1500,EA,0.4
VLV-0.25:2000,VLV,0.25,2000,EA,0.4
VLV-0.25:2500,VLV,0.25,2500,EA,0.4
VLV-0.25:300,VLV,0.25,300,EA,0.2
VLV-0.25:600,VLV,0.25,600,EA,0.2
VLV-0.25:800,VLV,0.25,800,EA,0.2
VLV-0.25:900,VLV,0.25,900,EA,0.2
VLV-0.375,VLV,0.375,,EA,0.3
VLV-0.375:1000,VLV,0.375,1000,EA,0.4
VLV-0.375:1440,VLV,0.375,1440,EA,0.4
VLV-0.375:1480,VLV,0.375,1480,EA,0.4
VLV-0.375:150,VLV,0.375,150,EA,0.2
VLV-0.375:1500,VLV,0.375,1500,EA,0.4
VLV-0.375:2000,VLV,0.375,2000,EA,0.5
VLV-0.375:2500,VLV,0.375,2500,EA,0.5
VLV-0.375:300,VLV,0.375,300,EA,0.2
VLV-0.375:400,VLV,0.375,400,EA,0.2
VLV-0.375:600,VLV,0.375,600,EA,0.3
VLV-0.375:900,VLV,0.375,900,EA,0.3
VLV-0.5,VLV,0.5,,EA,0.3125
VLV-0.5:1000,VLV,0.5,1000,EA,0.5
VLV-0.5:1440,VLV,0.5,1440,EA,0.5
VLV-0.5:1480,VLV,0.5,1480,EA,0.5
VLV-0.5:150,VLV,0.5,150,EA,0.2
VLV-0.5:1500,VLV,0.5,1500,EA,0.5
VLV-0.5:2000,VLV,0.5,2000,EA,0.5
VLV-0.5:2500,VLV,0.5,2500,EA,0.5
VLV-0.5:300,VLV,0.5,300,EA,0.2
VLV-0.5:400,VLV,0.5,400,EA,0.2
VLV-0.5:600,VLV,0.5,600,EA,0.3
VLV-0.5:800,VLV,0.5,800,EA,0.3
VLV-0.5:900,VLV,0.5,900,EA,0.3
VLV-0.75,VLV,0.75,,EA,0.457142857
VLV-0.75:1000,VLV,0.75,1000,EA,0.6
VLV-0.75:1440,VLV,0.75,1440,EA,0.6
VLV-0.75:1480,VLV,0.75,1480,EA,0.6
VLV-0.75:150,VLV,0.75,150,EA,0.2
VLV-0.75:1500,VLV,0.75,1500,EA,0.6
VLV-0.75:2000,VLV,0.75,2000,EA,0.6
VLV-0.75:2500,VLV,0.75,2500,EA,0.6
VLV-0.75:300,VLV,0.75,300,EA,0.3
VLV-0.75:600,VLV,0.75,600,EA,0.5
VLV-0.75:800,VLV,0.75,800,EA,0.5
VLV-0.75:900,VLV,0.75,900,EA,0.5
VLV-1,VLV,1,,EA,0.55
VLV-1.25,VLV,1.25,,EA,0.683333333
VLV-1.25:1000,VLV,1.25,1000,EA,0.9
VLV-1.25:1440,VLV,1.25,1440,EA,0.9
VLV-1.25:1480,VLV,1.25,1480,EA,0.9
VLV-1.25:150,VLV,1.25,150,EA,0.3
VLV-1.25:1500,VLV,1.25,1500,EA,0.9
VLV-1.25:2000,VLV,1.25,2000,EA,1.2
VLV-1.25:2500,VLV,1.25,2500,EA,1.2
VLV-1.25:300,VLV,1.25,300,EA,0.3
VLV-1.25:600,VLV,1.25,600,EA,0.7
VLV-1.25:900,VLV,1.25,900,EA,0.7
VLV-1.5,VLV,1.5,,EA,0.914285714
VLV-1.5:1000,VLV,1.5,1000,EA,1.2
VLV-1.5:1440,VLV,1.5,1440,EA,1.2
VLV-1.5:1480,VLV,1.5,1480,EA,1.2
VLV-1.5:150,VLV,1.5,150,EA,0.4
VLV-1.5:1500,VLV,1.5,1500,EA,1.2
VLV-1.5:2000,VLV,1.5,2000,EA,1.4
VLV-1.5:2500,VLV,1.5,2500,EA,1.4
VLV-1.5:300,VLV,1.5,300,EA,0.4
VLV-1.5:600,VLV,1.5,600,EA,1
VLV-1.5:800,VLV,1.5,800,EA,1
VLV-1.5:900,VLV,1.5,900,EA,1
VLV-1.75,VLV,1.75,,EA,0.914285714
VLV-1.75:150,VLV,1.75,150,EA,0.4
VLV-1.75:2000,VLV,1.75,2000,EA,1.4
VLV-1.75:2500,VLV,1.75,2500,EA,1.4
VLV-1.75:300,VLV,1.75,300,EA,0.4
VLV-1.75:600,VLV,1.75,600,EA,1
VLV-1.75:800,VLV,1.75,800,EA,1
VLV-1.75:900,VLV,1.75,900,EA,1
VLV-1:1000,VLV,1,1000,EA,0.6
VLV-1:1440,VLV,1,1440,EA,0.6
VLV-1:1480,VLV,1,1480,EA,0.6
VLV-1:150,VLV,1,150,EA,0.3
VLV-1:1500,VLV,1,1500,EA,0.6
VLV-1:2000,VLV,1,2000,EA,0.7
VLV-1:2500,VLV,1,2500,EA,0.7
VLV-1:300,VLV,1,300,EA,0.3
VLV-1:600,VLV,1,600,EA,0.6
VLV-1:800,VLV,1,800,EA,0.6
VLV-1:900,VLV,1,900,EA,0.6
VLV-10,VLV,10,,EA,5.3
VLV-10:1000,VLV,10,1000,EA,6.8
VLV-10:1440,VLV,10,1440,EA,6.8
VLV-10:1480,VLV,10,1480,EA,6.8
VLV-10:150,VLV,10,150,EA,3.6
VLV-10:1500,VLV,10,1500,EA,6.8
VLV-10:2000,VLV,10,2000,EA,7
VLV-10:2500,VLV,10,2500,EA,7
VLV-10:300,VLV,10,300,EA,4.2
VLV-10:600,VLV,10,600,EA,5.1
VLV-10:900,VLV,10,900,EA,5.1
VLV-12,VLV,12,,EA,6.666666667
VLV-12:1000,VLV,12,1000,EA,8.5
VLV-12:1440,VLV,12,1440,EA,8.5
VLV-12:1480,VLV,12,1480,EA,8.5
VLV-12:150,VLV,12,150,EA,4.3
VLV-12:1500,VLV,12,1500,EA,8.5
VLV-12:2000,VLV,12,2000,EA,9.5
VLV-12:2500,VLV,12,2500,EA,9.5
VLV-12:300,VLV,12,300,EA,5.1
VLV-12:600,VLV,12,600,EA,6.3
VLV-12:900,VLV,12,900,EA,6.3
VLV-14,VLV,14,,EA,8
VLV-14:1000,VLV,14,1000,EA,10.5
VLV-14:1440,VLV,14,1440,EA,10.5
VLV-14:1480,VLV,14,1480,EA,10.5
VLV-14:150,VLV,14,150,EA,5.1
VLV-14:1500,VLV,14,1500,EA,10.5
VLV-14:2000,VLV,14,2000,EA,11.4
VLV-14:2500,VLV,14,2500,EA,11.4
VLV-14:300,VLV,14,300,EA,6
VLV-14:600,VLV,14,600,EA,7.5
VLV-14:900,VLV,14,900,EA,7.5
VLV-16,VLV,16,,EA,9.383333333
VLV-16:1000,VLV,16,1000,EA,12.7
VLV-16:1440,VLV,16,1440,EA,12.7
VLV-16:1480,VLV,16,1480,EA,12.7
VLV-16:150,VLV,16,150,EA,5.9
VLV-16:1500,VLV,16,1500,EA,12.7
VLV-16:2000,VLV,16,2000,EA,13
VLV-16:2500,VLV,16,2500,EA,13
VLV-16:300,VLV,16,300,EA,7.1
VLV-16:600,VLV,16,600,EA,8.8
VLV-16:900,VLV,16,900,EA,8.8
VLV-18,VLV,18,,EA,11.08333333
VLV-18:1000,VLV,18,1000,EA,15.1
VLV-18:1440,VLV,18,1440,EA,15.1
VLV-18:1480,VLV,18,1480,EA,15.1
VLV-18:150,VLV,18,150,EA,6.7
VLV-18:1500,VLV,18,1500,EA,15.1
VLV-18:2000,VLV,18,2000,EA,15.8
