Piece Mark,Pipe Length (Quantity),WLD % All (scaled),% Entry (computed),Shipped
LP1Y-SC-034183-01-1,0,0.0,0.0,N
LP1Y-SOLV-030003-04-1,0,0.0,0.0,N
LP1Y-SOLV-030003-04-2,0,0.0,0.0,N
LP1Y-SOLV-030003-04-3,0,0.0,0.0,N
LP1Y-SOLV-030003-04-4,0,0.0,0.0,N
LP1Y-SOLV-030003-04-5,0,0.0,0.0,N
LP1Y-SOLV-301103-01-1,0,0.0,0.0,N
LP1Y-SOLV-301103-01-2,0,0.0,0.0,N
LP1Y-SOLV-301103-02-1,0,0.0,0.0,N
LP1Y-SOLV-301103-02-2,0,0.0,0.0,N
LP1Y-SOLV-301104-04-1,0,0.0,0.0,N
LP1Y-SOLV-301104-04-2,0,0.0,0.0,N
LP1Y-SOLV-301104-04-3,0,0.0,0.0,N
LP1Y-SOLV-301104-04-4,0,0.0,0.0,N
LP1Y-SOLV-301104-04-5,0,0.0,0.0,N
LP1Y-SOLV-301104-05-1,0,0.0,0.0,N
LP1Y-SOLV-301104-06-1,0,0.0,0.0,N
LP1Y-SOLV-301104-06-2,0,0.0,0.0,N
LP1Y-SOLV-301104-06-3,0,0.0,0.0,N
LP1Y-SOLV-301106-01-1,0,0.0,0.0,N
LP1Y-SOLV-301106-01-2,0,0.0,0.0,N
LP1Y-SOLV-301106-01-3,0,0.0,0.0,N
LP1Y-SOLV-301106-01-4,0,0.0,0.0,N
LP1Y-SOLV-301106-01-5,0,0.0,0.0,N
LP1Y-SOLV-301115-01-1,0,0.0,0.0,N
LP1Y-SOLV-301115-01-2,0,0.0,0.0,N
LP1Y-SOLV-301115-02-1,0,0.0,0.0,N
LP1Y-SOLV-301115-02-2,0,0.0,0.0,N
LP1Y-SOLV-301117-01-1,0,0.0,0.0,N
LP1Y-SOLV-301117-01-2,0,0.0,0.0,N
LP1Y-SOLV-301117-01-3,0,0.0,0.0,N
LP1Y-SOLV-301117-02-1,0,0.0,0.0,N
LP1Y-SOLV-301117-02-2,0,0.0,0.0,N
LP1Y-SOLV-301203-01-1,0,0.0,0.0,N
LP1Y-SOLV-301203-02-1,0,0.0,0.0,N
LP1Y-SOLV-301203-02-2,0,0.0,0.0,N
LP1Y-SOLV-301204-04-1,0,0.0,0.0,N
LP1Y-SOLV-301204-04-2,0,0.0,0.0,N
LP1Y-SOLV-301204-04-3,0,0.0,0.0,N
LP1Y-SOLV-301204-04-4,0,0.0,0.0,N
LP1Y-SOLV-301204-04-5,0,0.0,0.0,N
LP1Y-SOLV-301204-05-1,0,0.0,0.0,N
LP1Y-SOLV-301204-06-1,0,0.0,0.0,N
LP1Y-SOLV-301204-06-2,0,0.0,0.0,N
LP1Y-SOLV-301204-06-3,0,0.0,0.0,N
LP1Y-SOLV-301204-06-4,0,0.0,0.0,N
LP1Y-SOLV-301206-01-1,0,0.0,0.0,N
LP1Y-SOLV-301206-01-2,0,0.0,0.0,N
LP1Y-SOLV-301206-01-3,0,0.0,0.0,N
LP1Y-SOLV-301206-03-1,0,0.0,0.0,N
LP1Y-SOLV-301206-03-2,0,0.0,0.0,N
LP1Y-SOLV-301206-03-3,0,0.0,0.0,N
LP1Y-SOLV-301206-04-1,0,0.0,0.0,N
LP1Y-SOLV-301206-04-2,0,0.0,0.0,N
LP1Y-SOLV-301206-04-3,0,0.0,0.0,N
LP1Y-SOLV-301206-04-4,0,0.0,0.0,N
LP1Y-SOLV-301206-04-5,0,0.0,0.0,N
LP1Y-SOLV-301215-01-1,0,0.0,0.0,N
LP1Y-SOLV-301215-01-2,0,0.0,0.0,N
LP1Y-SOLV-301215-03-1,0,0.0,0.0,N
LP1Y-SOLV-301215-03-2,0,0.0,0.0,N
LP1Y-SOLV-301215-03-3,0,0.0,0.0,N
LP1Y-SOLV-301217-01-1,0,0.0,0.0,N
LP1Y-SOLV-301217-01-2,0,0.0,0.0,N
LP1Y-SOLV-301217-01-3,0,0.0,0.0,N
LP1Y-SOLV-301217-01-4,0,0.0,0.0,N
LP1Y-SOLV-301217-03-1,0,0.0,0.0,N
LP1Y-SOLV-301303-01-1,0,0.0,0.0,N
LP1Y-SOLV-301303-01-2,0,0.0,0.0,N
LP1Y-SOLV-301303-01-3,0,0.0,0.0,N
LP1Y-SOLV-301304-04-1,0,0.0,0.0,N
LP1Y-SOLV-301304-04-2,0,0.0,0.0,N
LP1Y-SOLV-301304-04-3,0,0.0,0.0,N
LP1Y-SOLV-301304-04-4,0,0.0,0.0,N
LP1Y-SOLV-301304-04-5,0,0.0,0.0,N
LP1Y-SOLV-301304-05-1,0,0.0,0.0,N
LP1Y-SOLV-301304-06-1,0,0.0,0.0,N
LP1Y-SOLV-301304-06-2,0,0.0,0.0,N
LP1Y-SOLV-301304-06-3,0,0.0,0.0,N
LP1Y-SOLV-301306-01-1,0,0.0,0.0,N
LP1Y-SOLV-301306-01-2,0,0.0,0.0,N
LP1Y-SOLV-301306-03-1,0,0.0,0.0,N
LP1Y-SOLV-301306-03-2,0,0.0,0.0,N
LP1Y-SOLV-301306-03-3,0,0.0,0.0,N
LP1Y-SOLV-301306-04-1,0,0.0,0.0,N
LP1Y-SOLV-301306-04-2,0,0.0,0.0,N
LP1Y-SOLV-301306-04-3,0,0.0,0.0,N
LP1Y-SOLV-301306-04-4,0,0.0,0.0,N
LP1Y-SOLV-301315-01-1,0,0.0,0.0,N
LP1Y-SOLV-301315-01-2,0,0.0,0.0,N
LP1Y-SOLV-301315-01-3,0,0.0,0.0,N
LP1Y-SOLV-301315-03-1,0,0.0,0.0,N
LP1Y-SOLV-301316-01-1,0,0.0,0.0,N
LP1Y-SOLV-301316-01-2,0,0.0,0.0,N
LP1Y-SOLV-301316-03-1,0,0.0,0.0,N
LP1Y-SOLV-301316-03-2,0,0.0,0.0,N
LP1Y-SOLV-301316-03-3,0,0.0,0.0,N
LP1Y-SOLV-301403-01-1,0,0.0,0.0,N
LP1Y-SOLV-301403-02-1,0,0.0,0.0,N
LP1Y-SOLV-301403-02-2,0,0.0,0.0,N
LP1Y-SOLV-301403-02-3,0,0.0,0.0,N
LP1Y-SOLV-301404-04-1,0,0.0,0.0,N
LP1Y-SOLV-301404-04-2,0,0.0,0.0,N
LP1Y-SOLV-301404-04-3,0,0.0,0.0,N
LP1Y-SOLV-301404-04-4,0,0.0,0.0,N
LP1Y-SOLV-301404-04-5,0,0.0,0.0,N
LP1Y-SOLV-301404-05-1,0,0.0,0.0,N
LP1Y-SOLV-301404-06-1,0,0.0,0.0,N
LP1Y-SOLV-301404-06-2,0,0.0,0.0,N
LP1Y-SOLV-301404-06-3,0,0.0,0.0,N
LP1Y-SOLV-301406-01-1,0,0.0,0.0,N
LP1Y-SOLV-301406-01-2,0,0.0,0.0,N
LP1Y-SOLV-301406-01-3,0,0.0,0.0,N
LP1Y-SOLV-301406-03-1,0,0.0,0.0,N
LP1Y-SOLV-301406-03-2,0,0.0,0.0,N
LP1Y-SOLV-301406-04-1,0,0.0,0.0,N
LP1Y-SOLV-301406-04-2,0,0.0,0.0,N
LP1Y-SOLV-301406-04-3,0,0.0,0.0,N
LP1Y-SOLV-301406-04-4,0,0.0,0.0,N
LP1Y-SOLV-301415-01-1,0,0.0,0.0,N
LP1Y-SOLV-301415-01-2,0,0.0,0.0,N
LP1Y-SOLV-301415-01-3,0,0.0,0.0,N
LP1Y-SOLV-301415-03-1,0,0.0,0.0,N
LP1Y-SOLV-301416-01-1,0,0.0,0.0,N
LP1Y-SOLV-301416-01-2,0,0.0,0.0,N
LP1Y-SOLV-301416-03-1,0,0.0,0.0,N
LP1Y-SOLV-301416-03-2,0,0.0,0.0,N
LP1Y-SOLV-301416-03-3,0,0.0,0.0,N
LP1Y-SOLV-303103-01-1,0,0.0,0.0,N
LP1Y-SOLV-303103-01-2,0,0.0,0.0,N
LP1Y-SOLV-303103-02-1,0,0.0,0.0,N
LP1Y-SOLV-303103-02-2,0,0.0,0.0,N
LP1Y-SOLV-303103-02-3,0,0.0,0.0,N
LP1Y-SOLV-303104-04-1,0,0.0,0.0,N
LP1Y-SOLV-303104-04-2,0,0.0,0.0,N
LP1Y-SOLV-303104-04-3,0,0.0,0.0,N
LP1Y-SOLV-303104-04-4,0,0.0,0.0,N
LP1Y-SOLV-303104-04-5,0,0.0,0.0,N
LP1Y-SOLV-303104-04-6,0,0.0,0.0,N
LP1Y-SOLV-303104-05-1,0,0.0,0.0,N
LP1Y-SOLV-303104-05-2,0,0.0,0.0,N
LP1Y-SOLV-303104-05-3,0,0.0,0.0,N
LP1Y-SOLV-303106-01-1,0,0.0,0.0,N
LP1Y-SOLV-303106-01-2,0,0.0,0.0,N
LP1Y-SOLV-303106-02-1,0,0.0,0.0,N
LP1Y-SOLV-303106-02-2,0,0.0,0.0,N
LP1Y-SOLV-303106-02-3,0,0.0,0.0,N
LP1Y-SOLV-303106-02-4,0,0.0,0.0,N
LP1Y-SOLV-303106-02-5,0,0.0,0.0,N
LP1Y-SOLV-303106-02-6,0,0.0,0.0,N
LP1Y-SOLV-303115-01-1,0,0.0,0.0,N
LP1Y-SOLV-303115-01-2,0,0.0,0.0,N
LP1Y-SOLV-303115-01-3,0,0.0,0.0,N
LP1Y-SOLV-303115-02-1,0,0.0,0.0,N
LP1Y-SOLV-303116-01-1,0,0.0,0.0,N
LP1Y-SOLV-303116-01-2,0,0.0,0.0,N
LP1Y-SOLV-303116-03-1,0,0.0,0.0,N
LP1Y-SOLV-320101-01-1,0,0.0,0.0,N
LP1Y-SOLV-320101-01-2,0,0.0,0.0,N
LP1Y-SOLV-320101-01-3,0,0.0,0.0,N
LP1Y-SOLV-320101-02-1,0,0.0,0.0,N
LP1Y-SOLV-320101-02-2,0,0.0,0.0,N
LP1Y-SOLV-320101-02-3,0,0.0,0.0,N
LP1Y-SOLV-320101-02-4,0,0.0,0.0,N
LP1Y-SOLV-320101-03-1,0,0.0,0.0,N
LP1Y-SOLV-320102-01-1,0,0.0,0.0,N
LP1Y-SOLV-320102-01-2,0,0.0,0.0,N
LP1Y-SOLV-320102-01-3,0,0.0,0.0,N
LP1Y-SOLV-320102-01-4,0,0.0,0.0,N
LP1Y-SOLV-320102-02-1,0,0.0,0.0,N
LP1Y-SOLV-320102-02-2,0,0.0,0.0,N
LP1Y-SOLV-320102-02-3,0,0.0,0.0,N
LP1Y-SOLV-320102-02-4,0,0.0,0.0,N
LP1Y-SOLV-320102-02-5,0,0.0,0.0,N
LP1Y-SOLV-320102-02-6,0,0.0,0.0,N
LP1Y-SOLV-320102-05-1,0,0.0,0.0,N
LP1Y-SOLV-320102-05-2,0,0.0,0.0,N
LP1Y-SOLV-320102-05-3,0,0.0,0.0,N
LP1Y-SOLV-320102-06-1,0,0.0,0.0,N
LP1Y-SOLV-320102-06-2,0,0.0,0.0,N
LP1Y-SOLV-320102-06-3,0,0.0,0.0,N
LP1Y-SOLV-320102-06-4,0,0.0,0.0,N
LP1Y-SOLV-320201-01-1,0,0.0,0.0,N
LP1Y-SOLV-320201-01-2,0,0.0,0.0,N
LP1Y-SOLV-320201-01-3,0,0.0,0.0,N
LP1Y-SOLV-320201-02-1,0,0.0,0.0,N
LP1Y-SOLV-320201-02-2,0,0.0,0.0,N
LP1Y-SOLV-320201-02-3,0,0.0,0.0,N
LP1Y-SOLV-320201-02-4,0,0.0,0.0,N
LP1Y-SOLV-320201-03-1,0,0.0,0.0,N
LP1Y-SOLV-320202-01-1,0,0.0,0.0,N
LP1Y-SOLV-320202-01-2,0,0.0,0.0,N
LP1Y-SOLV-320202-01-3,0,0.0,0.0,N
LP1Y-SOLV-320202-03-1,0,0.0,0.0,N
LP1Y-SOLV-320202-03-2,0,0.0,0.0,N
LP1Y-SOLV-320202-03-3,0,0.0,0.0,N
LP1Y-SOLV-320202-03-4,0,0.0,0.0,N
LP1Y-SOLV-320202-04-1,0,0.0,0.0,N
LP1Y-SOLV-320202-04-2,0,0.0,0.0,N
LP1Y-SOLV-320202-04-3,0,0.0,0.0,N
LP1Y-SOLV-320202-04-4,0,0.0,0.0,N
LP1Y-SOLV-320202-05-1,0,0.0,0.0,N
LP1Y-SOLV-320202-05-2,0,0.0,0.0,N
LP1Y-SOLV-320202-05-3,0,0.0,0.0,N
LP1Y-SOLV-320202-06-1,0,0.0,0.0,N
LP1Y-SOLV-320202-06-2,0,0.0,0.0,N
LP1Y-SOLV-320202-06-3,0,0.0,0.0,N
LP1Y-SOLV-320202-06-4,0,0.0,0.0,N
LP1Y-SOLV-320301-01-1,0,0.0,0.0,N
LP1Y-SOLV-320301-01-2,0,0.0,0.0,N
LP1Y-SOLV-320301-01-3,0,0.0,0.0,N
LP1Y-SOLV-320301-02-1,0,0.0,0.0,N
LP1Y-SOLV-320301-02-2,0,0.0,0.0,N
LP1Y-SOLV-320301-02-3,0,0.0,0.0,N
LP1Y-SOLV-320301-03-1,0,0.0,0.0,N
LP1Y-SOLV-320302-01-1,0,0.0,0.0,N
LP1Y-SOLV-320302-01-2,0,0.0,0.0,N
LP1Y-SOLV-320302-01-3,0,0.0,0.0,N
LP1Y-SOLV-320302-03-1,0,0.0,0.0,N
LP1Y-SOLV-320302-03-2,0,0.0,0.0,N
LP1Y-SOLV-320302-03-3,0,0.0,0.0,N
LP1Y-SOLV-320302-03-4,0,0.0,0.0,N
LP1Y-SOLV-320302-04-1,0,0.0,0.0,N
LP1Y-SOLV-320302-04-2,0,0.0,0.0,N
LP1Y-SOLV-320302-04-3,0,0.0,0.0,N
LP1Y-SOLV-320302-04-4,0,0.0,0.0,N
LP1Y-SOLV-320302-05-1,0,0.0,0.0,N
LP1Y-SOLV-320302-05-2,0,0.0,0.0,N
LP1Y-SOLV-320302-05-3,0,0.0,0.0,N
LP1Y-SOLV-320302-06-1,0,0.0,0.0,N
LP1Y-SOLV-320302-06-2,0,0.0,0.0,N
LP1Y-SOLV-320302-06-3,0,0.0,0.0,N
LP1Y-SOLV-320302-06-4,0,0.0,0.0,N
LP1Y-SOLV-320401-01-1,0,0.0,0.0,N
LP1Y-SOLV-320401-01-2,0,0.0,0.0,N
LP1Y-SOLV-320401-01-3,0,0.0,0.0,N
LP1Y-SOLV-320401-02-1,0,0.0,0.0,N
LP1Y-SOLV-320401-03-1,0,0.0,0.0,N
LP1Y-SOLV-320401-03-2,0,0.0,0.0,N
LP1Y-SOLV-320401-03-3,0,0.0,0.0,N
LP1Y-SOLV-320402-01-1,0,0.0,0.0,N
LP1Y-SOLV-320402-01-2,0,0.0,0.0,N
LP1Y-SOLV-320402-01-3,0,0.0,0.0,N
LP1Y-SOLV-320402-03-1,0,0.0,0.0,N
LP1Y-SOLV-320402-03-2,0,0.0,0.0,N
LP1Y-SOLV-320402-03-3,0,0.0,0.0,N
LP1Y-SOLV-320402-03-4,0,0.0,0.0,N
LP1Y-SOLV-320402-04-1,0,0.0,0.0,N
LP1Y-SOLV-320402-04-2,0,0.0,0.0,N
LP1Y-SOLV-320402-05-1,0,0.0,0.0,N
LP1Y-SOLV-320402-05-2,0,0.0,0.0,N
LP1Y-SOLV-320402-05-3,0,0.0,0.0,N
LP1Y-SOLV-320402-05-4,0,0.0,0.0,N
LP1Y-SOLV-320402-06-1,0,0.0,0.0,N
LP1Y-SOLV-320402-06-2,0,0.0,0.0,N
LP1Y-SOLV-320402-06-3,0,0.0,0.0,N
LP1Y-SOLV-320402-06-4,0,0.0,0.0,N
LP1Y-SOLV-321102-03-1,0,0.0,0.0,N
LP1Y-SOLV-321102-03-2,0,0.0,0.0,N
LP1Y-SOLV-321102-03-3,0,0.0,0.0,N
LP1Y-SOLV-321102-03-4,0,0.0,0.0,N
LP1Y-SOLV-321102-03-5,0,0.0,0.0,N
LP1Y-SOLV-321102-03-6,0,0.0,0.0,N
LP1Y-SOLV-322101-01-1,0,0.0,0.0,N
LP1Y-SOLV-322101-01-2,0,0.0,0.0,N
LP1Y-SOLV-322101-01-3,0,0.0,0.0,N
LP1Y-SOLV-322101-02-1,0,0.0,0.0,N
LP1Y-SOLV-322101-02-2,0,0.0,0.0,N
LP1Y-SOLV-322101-02-3,0,0.0,0.0,N
LP1Y-SOLV-322101-03-1,0,0.0,0.0,N
LP1Y-SOLV-322102-05-1,0,0.0,0.0,N
LP1Y-SOLV-322102-05-2,0,0.0,0.0,N
LP1Y-SOLV-322102-05-3,0,0.0,0.0,N
LP1Y-SOLV-322102-05-4,0,0.0,0.0,N
LP1Y-SOLV-322102-05-5,0,0.0,0.0,N
LP1Y-SOLV-322102-07-1,0,0.0,0.0,N
LP1Y-SOLV-322102-07-2,0,0.0,0.0,N
LP1Y-SOLV-322102-07-3,0,0.0,0.0,N
LP1Y-SOLV-322102-07-4,0,0.0,0.0,N
LP1Y-SOLV-322201-01-1,0,0.0,0.0,N
LP1Y-SOLV-322201-01-2,0,0.0,0.0,N
LP1Y-SOLV-322201-01-3,0,0.0,0.0,N
LP1Y-SOLV-322201-02-1,0,0.0,0.0,N
LP1Y-SOLV-322201-02-2,0,0.0,0.0,N
LP1Y-SOLV-322201-02-3,0,0.0,0.0,N
LP1Y-SOLV-322201-03-1,0,0.0,0.0,N
LP1Y-SOLV-322202-05-1,0,0.0,0.0,N
LP1Y-SOLV-322202-05-2,0,0.0,0.0,N
LP1Y-SOLV-322202-05-3,0,0.0,0.0,N
LP1Y-SOLV-322202-05-4,0,0.0,0.0,N
LP1Y-SOLV-322202-05-5,0,0.0,0.0,N
LP1Y-SOLV-322202-07-1,0,0.0,0.0,N
LP1Y-SOLV-322202-07-2,0,0.0,0.0,N
LP1Y-SOLV-322202-07-3,0,0.0,0.0,N
LP1Y-SOLV-322202-07-4,0,0.0,0.0,N
LP1Y-SRACNP-011010-04-1,0,100.0,80.0,N
LP1Y-SRACNP-011010-04-2,7.06,20.0,16.0,N
LP1Y-SRACNP-011010-04-3,4.34,100.0,80.0,N
LP1Y-SRACNP-011010-04-4,18.0,100.0,80.0,N
LP1Y-SRACNP-108006-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108006-01-2,1.63,100.0,80.0,N
LP1Y-SRACNP-108006-01-3,4.29,0.0,0.0,N
LP1Y-SRACNP-108006-01-4,3.79,100.0,80.0,N
LP1Y-SRACNP-108006-01-5,27.75,75.0,60.0,N
LP1Y-SRACNP-108006-03-1,5.63,0.0,0.0,N
LP1Y-SRACNP-108006-03-2,3.8,100.0,80.0,N
LP1Y-SRACNP-108009-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108009-01-2,5.4,100.0,80.0,N
LP1Y-SRACNP-108009-01-3,8.58,100.0,80.0,N
LP1Y-SRACNP-108102-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108102-01-2,1.26,100.0,80.0,N
LP1Y-SRACNP-108102-01-3,1.47,100.0,80.0,N
LP1Y-SRACNP-108102-01-4,3.78,0.0,0.0,N
LP1Y-SRACNP-108102-01-5,8.4,0.0,0.0,N
LP1Y-SRACNP-108102-01-6,9.37,50.0,40.0,N
LP1Y-SRACNP-108103-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108103-01-2,14.49,100.0,80.0,N
LP1Y-SRACNP-108103-01-3,0,0.0,0.0,N
LP1Y-SRACNP-108103-02-1,0,100.0,80.0,N
LP1Y-SRACNP-108103-02-2,3.1,100.0,80.0,N
LP1Y-SRACNP-108103-02-3,5.99,0.0,0.0,N
LP1Y-SRACNP-108103-02-4,1.34,100.0,80.0,N
LP1Y-SRACNP-108103-02-5,4.3,0.0,0.0,N
LP1Y-SRACNP-108104-01-1,19.17,0.0,0.0,N
LP1Y-SRACNP-108104-06-1,0,0.0,0.0,N
LP1Y-SRACNP-108104-06-2,10.45,0.0,0.0,N
LP1Y-SRACNP-108104-06-3,3.26,100.0,80.0,N
LP1Y-SRACNP-108104-06-4,3.13,60.0,48.0,N
LP1Y-SRACNP-108104-06-5,1.67,0.0,0.0,N
LP1Y-SRACNP-108104-07-1,8.42,0.0,0.0,N
LP1Y-SRACNP-108104-07-2,14.51,0.0,0.0,N
LP1Y-SRACNP-108104-08-1,7.36,0.0,0.0,N
LP1Y-SRACNP-108104-08-2,4.71,0.0,0.0,N
LP1Y-SRACNP-108104-09-1,7.07,0.0,0.0,N
LP1Y-SRACNP-108104-09-2,5.37,85.0,68.0,N
LP1Y-SRACNP-108104-09-3,8.58,100.0,80.0,N
LP1Y-SRACNP-108104-11-1,0,100.0,100.0,Y
LP1Y-SRACNP-108104-11-2,10.11,100.0,100.0,Y
LP1Y-SRACNP-108104-11-3,23.87,42.0,33.6,N
LP1Y-SRACNP-108104-11-4,7.42,11.0,8.8,N
LP1Y-SRACNP-108104-11-5,8.77,0.0,0.0,N
LP1Y-SRACNP-108104-11-6,3.38,100.0,100.0,Y
LP1Y-SRACNP-108105-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108105-01-2,0.82,100.0,80.0,N
LP1Y-SRACNP-108105-01-3,5.95,0.0,0.0,N
LP1Y-SRACNP-108106-02-1,27.87,0.0,0.0,N
LP1Y-SRACNP-108106-02-2,3.33,0.0,0.0,N
LP1Y-SRACNP-108106-03-1,0,100.0,80.0,N
LP1Y-SRACNP-108106-03-2,1.43,100.0,80.0,N
LP1Y-SRACNP-108106-03-3,1.25,0.0,0.0,N
LP1Y-SRACNP-108106-03-4,1.35,100.0,80.0,N
LP1Y-SRACNP-108106-03-5,7.39,0.0,0.0,N
LP1Y-SRACNP-108106-04-1,2.18,100.0,80.0,N
LP1Y-SRACNP-108106-04-1-L1,0,100.0,80.0,N
LP1Y-SRACNP-108106-04-2,8.16,0.0,0.0,N
LP1Y-SRACNP-108106-04-3,14.51,67.0,53.6,N
LP1Y-SRACNP-108111-02-1,6.8,0.0,0.0,N
LP1Y-SRACNP-108111-03-1,1.53,17.0,13.6,N
LP1Y-SRACNP-108111-03-2,13.88,100.0,80.0,N
LP1Y-SRACNP-108111-03-3,12.2,0.0,0.0,N
LP1Y-SRACNP-108119-01-1,12.51,100.0,80.0,N
LP1Y-SRACNP-108119-01-2,6.82,100.0,80.0,N
LP1Y-SRACNP-108119-01-3,2.54,0.0,0.0,N
LP1Y-SRACNP-108119-03-1,9.86,71.0,56.8,N
LP1Y-SRACNP-108119-03-2,6.88,0.0,0.0,N
LP1Y-SRACNP-108119-03-3,29.29,0.0,0.0,N
LP1Y-SRACNP-108119-03-4,3.64,0.0,0.0,N
LP1Y-SRACNP-108135-01-1,4.97,0.0,0.0,N
LP1Y-SRACNP-108135-01-2,3.79,100.0,80.0,N
LP1Y-SRACNP-108135-02-1,34.67,0.0,0.0,N
LP1Y-SRACNP-108135-02-2,14.88,0.0,0.0,N
LP1Y-SRACNP-108135-02-3,8.76,100.0,80.0,N
LP1Y-SRACNP-108203-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108203-01-2,14.97,0.0,0.0,N
LP1Y-SRACNP-108203-02-1,0,100.0,80.0,N
LP1Y-SRACNP-108203-02-2,3.09,100.0,80.0,N
LP1Y-SRACNP-108203-02-3,6.67,0.0,0.0,N
LP1Y-SRACNP-108203-02-4,6.43,0.0,0.0,N
LP1Y-SRACNP-108204-01-1,0,0.0,0.0,N
LP1Y-SRACNP-108204-01-2,12.97,0.0,0.0,N
LP1Y-SRACNP-108204-01-3,2.16,75.0,60.0,N
LP1Y-SRACNP-108204-01-4,1.43,0.0,0.0,N
LP1Y-SRACNP-108204-01-5,15.85,50.0,40.0,N
LP1Y-SRACNP-108204-02-1,11.32,0.0,0.0,N
LP1Y-SRACNP-108204-02-2,4.3,0.0,0.0,N
LP1Y-SRACNP-108204-03-1,8.71,67.0,53.6,N
LP1Y-SRACNP-108204-05-1,14.79,0.0,0.0,N
LP1Y-SRACNP-108205-02-1,0,100.0,80.0,N
LP1Y-SRACNP-108205-02-2,2.06,100.0,80.0,N
LP1Y-SRACNP-108205-02-3,4.7,0.0,0.0,N
LP1Y-SRACNP-108206-01-1,3.33,0.0,0.0,N
LP1Y-SRACNP-108206-01-2,27.87,0.0,0.0,N
LP1Y-SRACNP-108206-02-1,0,100.0,80.0,N
LP1Y-SRACNP-108206-02-2,1.42,100.0,80.0,N
LP1Y-SRACNP-108206-02-3,2.02,0.0,0.0,N
LP1Y-SRACNP-108206-02-4,1.81,100.0,80.0,N
LP1Y-SRACNP-108206-02-5,9.44,67.0,53.6,N
LP1Y-SRACNP-108206-03-1,0,100.0,80.0,N
LP1Y-SRACNP-108206-03-2,3.79,100.0,80.0,N
LP1Y-SRACNP-108206-03-3,5.04,100.0,80.0,N
LP1Y-SRACNP-108213-01-1,6.89,0.0,0.0,N
LP1Y-SRACNP-108213-02-1,1.67,100.0,80.0,N
LP1Y-SRACNP-108213-02-2,8.79,0.0,0.0,N
LP1Y-SRACNP-108219-02-1,14.33,0.0,0.0,N
LP1Y-SRACNP-108219-02-2,4.13,100.0,80.0,N
LP1Y-SRACNP-108219-04-1,1.26,100.0,80.0,N
LP1Y-SRACNP-108219-04-1-L1,0,100.0,80.0,N
LP1Y-SRACNP-108219-04-2,3.45,0.0,0.0,N
LP1Y-SRACNP-108235-01-1,3.79,0.0,0.0,N
LP1Y-SRACNP-108235-01-2,35.97,0.0,0.0,N
LP1Y-SRACNP-108235-02-1,12.74,50.0,40.0,N
LP1Y-SRACNP-108235-02-2,7.78,60.0,48.0,N
LP1Y-SRACNP-108248-01-1,0,100.0,80.0,N
LP1Y-SRACNP-108248-01-2,1.63,100.0,80.0,N
LP1Y-SRACNP-108248-01-3,8.08,0.0,0.0,N
LP1Y-SRACNP-108248-01-4,27.25,40.0,32.0,N
LP1Y-STORM-100408-01-1,0,100.0,100.0,Y
LP1Y-STORM-100408-01-2,8.83,100.0,100.0,Y
LP1Y-STORM-100409-01-1,0,100.0,100.0,Y
LP1Y-STORM-100409-01-2,5.05,100.0,100.0,Y
LP1Y-STORMP-015002-12-1,2.96,0.0,0.0,N
LP1Y-STORMP-015002-12-2,2.9,100.0,100.0,Y
LP1Y-STORMP-015002-12-3,11.4,100.0,100.0,Y
LP1Y-STORMP-015002-25-1,6.36,67.0,53.6,N
LP1Y-STORMP-015002-25-2,8.07,86.0,68.8,N
LP1Y-STORMP-015002-25-3,3.86,100.0,80.0,N
LP1Y-STORMP-015002-25-4,1.3,100.0,100.0,Y
LP1Y-STORMP-037007-01-1,0,0.0,0.0,N
LP1Y-STORMP-037007-01-2,0,0.0,0.0,N
LP1Y-STORMP-037007-04-1,1.98,75.0,60.0,N
LP1Y-STORMP-037007-04-2,7.19,50.0,40.0,N
LP1Y-STORMP-037007-04-3,10.91,100.0,100.0,Y
LP1Y-STORMP-100402-01-1,0,100.0,100.0,Y
LP1Y-STORMP-100402-01-2,4.42,50.0,40.0,N
LP1Y-STORMP-100402-01-3,1.61,100.0,100.0,Y
LP1Y-STORMP-100402-02-1,0,100.0,100.0,Y
LP1Y-STORMP-100402-02-2,3.06,100.0,100.0,Y
LP1Y-STORMP-100402-02-3,2.11,0.0,0.0,N
LP1Y-STORMP-100402-02-4,3.1,100.0,100.0,Y
LP1Y-STORMP-100403-01-1,0,0.0,0.0,N
LP1Y-STORMP-100403-01-2,0.99,100.0,100.0,Y
LP1Y-STORMP-100403-01-3,2.31,0.0,0.0,N
LP1Y-STORMP-100403-01-4,1.42,100.0,100.0,Y
LP1Y-STORMP-100403-01-5,1.71,0.0,0.0,N
LP1Y-STORMP-100403-02-1,9.57,60.0,48.0,N
LP1Y-STORMP-100403-02-2,4.09,38.0,30.4,N
LP1Y-STORMP-100403-02-3,1.45,0.0,0.0,N
LP1Y-STORMP-100403-04-1,0,0.0,0.0,N
LP1Y-STORMP-100403-04-2,2.69,0.0,0.0,N
LP1Y-STORMP-100403-05-1,8.46,100.0,100.0,Y
LP1Y-STORMP-100403-05-2,12.26,0.0,0.0,N
